order_id,order_date,customer_id,segment,region,channel,category,sub_category,quantity,unit_price,discount,revenue,profit,ship_mode,delivery_days,satisfaction_score,returned,currency
ORD-104369,2024-11-12,CUST-00124,Consumer,East,Marketplace,Technology,Machines,3,714.73,0.0,2144.19,662.55,Standard,6.0,,False,GBP
ORD-100341,2025-03-03,CUST-00192,Consumer,West,Mobile App,Office Supplies,Labels,6,77.35,0.4,278.46,44.55,Standard,6.0,4.4,False,GBP
ORD-103097,2025-05-07,CUST-01191,,Central,Mobile App,Furniture,Bookcases,4,214.05,0.15,727.77,155.74,Standard,6.0,3.6,False,GBP
ORD-101518,2024-03-23,CUST-01314,Consumer,Central,Web,Office Supplies,Binders,7,18.64,0.4,78.29,14.09,Standard,8.0,3.9,False,GBP
ORD-101959,2024-03-23,CUST-00308,Home Office,Central,Mobile App,Office Supplies,Paper,5,46.97,0.0,234.85,101.46,Standard,5.0,5.0,False,GBP
ORD-100899,2024-10-05,CUST-00945,Consumer,Central,Mobile App,Furniture,Tables,5,416.13,0.2,1664.52,371.19,Standard,4.0,5.0,False,GBP
ORD-103112,2024-03-29,CUST-00395,,North,Web,Furniture,Chairs,8,379.15,0.15,2578.22,474.39,Standard,4.0,,False,GBP
ORD-102018,2024-07-20,CUST-01124,Consumer,Central,Phone,Office Supplies,Binders,1,30.76,0.2,24.61,6.03,Standard,,4.0,False,GBP
ORD-104657,2025-04-06,CUST-00897,Corporate,East,Phone,Technology,Copiers,3,1003.36,0.15,2558.57,808.51,Standard,9.0,3.8,False,GBP
ORD-101475,2024-05-01,CUST-00284,Consumer,West,Web,Office Supplies,Labels,3,22.72,0.3,47.71,5.15,Standard,9.0,2.9,False,GBP
ORD-104100,2025-05-14,CUST-00381,Corporate,East,Web,Furniture,Chairs,2,412.27,0.2,659.63,118.07,Second Class,,5.0,False,GBP
ORD-104571,2025-04-14,CUST-00410,Corporate,South,Mobile App,Technology,Copiers,3,1199.03,0.0,3597.09,1705.02,Standard,9.0,3.5,False,GBP
ORD-100811,2025-07-08,CUST-00457,Corporate,East,Web,Office Supplies,Storage,2,62.34,0.2,99.74,21.74,Standard,5.0,4.6,False,GBP
ORD-104905,2024-04-12,CUST-00311,,North,Marketplace,Office Supplies,Storage,3,13.1,0.0,39.3,13.28,Standard,5.0,3.7,True,GBP
ORD-101150,2024-01-06,CUST-01250,Home Office,West,Marketplace,Office Supplies,Paper,1,30.64,0.0,30.64,13.7,Standard,5.0,3.0,False,GBP
ORD-102283,2025-11-12,CUST-00723,Consumer,Central,Web,Furniture,Furnishings,1,293.84,0.0,293.84,97.26,Standard,7.0,4.5,False,GBP
ORD-100072,2024-01-07,CUST-00145,,West,Web,Technology,Phones,6,838.16,0.1,4526.06,1090.78,Standard,5.0,3.1,False,GBP
ORD-104154,2025-10-09,CUST-01232,Consumer,Central,Marketplace,Office Supplies,Art,6,37.39,0.2,179.47,17.41,Standard,7.0,5.0,False,GBP
ORD-102395,2025-09-18,CUST-00017,Consumer,North,Mobile App,Furniture,Tables,3,482.01,0.2,1156.82,282.26,Standard,7.0,3.5,True,GBP
ORD-102953,2024-06-08,CUST-00838,Corporate,Central,Web,Office Supplies,Paper,7,39.24,0.0,274.68,112.34,Standard,7.0,,False,GBP
ORD-102658,2025-09-04,CUST-00295,Consumer,East,Mobile App,Office Supplies,Labels,2,43.16,0.15,73.37,16.8,First Class,4.0,4.1,True,GBP
ORD-100192,2024-03-05,CUST-00525,,North,Web,Furniture,Chairs,4,232.31,0.0,929.24,339.17,Second Class,1.0,3.1,False,GBP
ORD-104314,2024-07-14,CUST-00345,Corporate,South,Marketplace,Furniture,Bookcases,5,274.2,0.15,1165.35,371.75,Standard,5.0,2.9,False,GBP
ORD-103125,2024-02-07,CUST-00563,Consumer,Central,Web,Technology,Phones,6,400.49,0.0,2402.94,761.73,First Class,7.0,4.3,False,GBP
ORD-104179,2024-11-22,CUST-00817,Consumer,South,Marketplace,Furniture,Furnishings,6,137.2,0.2,658.56,202.18,First Class,3.0,3.8,False,GBP
ORD-104106,2024-10-27,CUST-00849,Corporate,North,Marketplace,Furniture,Furnishings,4,119.43,0.15,406.06,106.79,First Class,5.0,3.6,False,GBP
ORD-104911,2025-02-23,CUST-00886,Consumer,North,Mobile App,Technology,Machines,5,299.26,0.2,1197.04,181.95,Second Class,4.0,3.1,False,GBP
ORD-102764,2025-10-18,CUST-01176,Consumer,West,Web,Office Supplies,Labels,6,62.59,0.2,300.43,88.93,Second Class,4.0,4.1,False,GBP
ORD-104947,2024-11-24,CUST-01006,Consumer,North,Marketplace,Technology,Copiers,8,462.23,0.4,2218.7,133.12,Second Class,,3.8,True,GBP
ORD-100322,2024-09-11,CUST-01053,Home Office,Central,Web,Office Supplies,Art,2,22.84,0.0,45.68,12.84,Same Day,0.0,3.8,False,GBP
ORD-101734,2025-07-10,CUST-00040,Corporate,West,Web,Office Supplies,Binders,3,61.02,0.2,146.45,16.26,Same Day,2.0,5.0,False,GBP
ORD-100130,2025-11-01,CUST-00736,Home Office,East,Mobile App,Technology,Accessories,6,432.63,0.15,2206.41,461.14,Standard,4.0,4.2,False,GBP
ORD-100045,2024-08-03,CUST-00640,Consumer,West,Mobile App,Office Supplies,Labels,7,39.95,0.15,237.7,76.06,Standard,5.0,4.3,False,GBP
ORD-104127,2024-04-10,CUST-00501,Corporate,Central,Mobile App,Furniture,Tables,6,134.49,0.2,645.55,200.77,Standard,8.0,3.9,False,GBP
ORD-101025,2024-08-10,CUST-00158,Corporate,South,Mobile App,Furniture,Bookcases,8,175.02,0.0,1400.16,385.04,Second Class,6.0,5.0,False,GBP
ORD-102339,2024-05-14,CUST-00198,,West,Web,Office Supplies,Binders,5,34.1,0.1,153.45,33.76,Second Class,3.0,3.7,True,GBP
ORD-100799,2024-01-07,CUST-00822,Home Office,West,Mobile App,Office Supplies,Binders,7,28.01,0.3,137.25,10.02,Standard,8.0,,False,GBP
ORD-103066,2025-01-16,CUST-00417,Consumer,West,Mobile App,Furniture,Tables,4,420.56,0.15,1429.9,433.26,Standard,7.0,4.6,False,GBP
ORD-104523,2024-09-27,CUST-00747,Corporate,West,Phone,Office Supplies,Storage,6,14.32,0.0,85.92,26.64,Second Class,6.0,,False,GBP
ORD-101459,2024-12-11,CUST-00425,Consumer,North,Mobile App,Office Supplies,Art,2,25.56,0.0,51.12,16.56,Second Class,2.0,2.9,False,GBP
ORD-102925,2025-02-21,CUST-00738,Consumer,East,Web,Office Supplies,Art,7,7.66,0.2,42.9,8.19,Same Day,2.0,3.9,False,GBP
ORD-104932,2024-01-25,CUST-01067,Consumer,West,Marketplace,Technology,Machines,4,750.68,0.4,1801.63,254.03,First Class,4.0,5.0,False,GBP
ORD-102701,2025-02-28,CUST-00808,Corporate,Central,Marketplace,Office Supplies,Labels,5,35.34,0.0,176.7,54.78,Second Class,6.0,3.7,True,GBP
ORD-101741,2025-05-24,CUST-00907,Consumer,East,Marketplace,Office Supplies,Binders,4,34.6,0.0,138.4,35.15,Standard,6.0,4.3,False,GBP
ORD-101364,2024-06-06,CUST-00853,Corporate,East,Mobile App,Office Supplies,Storage,5,39.1,0.0,195.5,56.3,First Class,4.0,2.8,True,GBP
ORD-104650,2024-08-19,CUST-00909,Consumer,Central,Web,Furniture,Bookcases,1,270.58,0.4,162.35,27.44,Standard,9.0,3.2,False,GBP
ORD-104095,2025-02-26,CUST-00030,Corporate,Central,Mobile App,Furniture,Chairs,8,403.51,0.2,2582.46,707.59,First Class,3.0,5.0,False,GBP
ORD-100551,2024-04-06,CUST-01101,Consumer,East,Marketplace,Office Supplies,Paper,5,21.36,0.15,90.78,24.15,First Class,2.0,5.0,False,GBP
ORD-104407,2024-11-23,CUST-01221,Consumer,East,Marketplace,Office Supplies,Paper,4,40.72,0.0,162.88,73.62,Same Day,2.0,3.8,False,GBP
ORD-103678,2025-03-28,CUST-00121,Corporate,South,Marketplace,Office Supplies,Labels,8,49.76,0.2,318.46,74.2,First Class,6.0,4.4,False,GBP
ORD-101367,2025-08-31,CUST-00635,Corporate,West,Web,Office Supplies,Art,1,23.65,0.3,16.56,2.45,Standard,4.0,4.5,False,GBP
ORD-101617,2025-12-12,CUST-01141,Corporate,West,Web,Office Supplies,Storage,1,23.94,0.1,21.55,8.62,Standard,6.0,3.7,False,GBP
ORD-100895,2024-05-12,CUST-00503,Consumer,East,Mobile App,Technology,Machines,1,1420.79,0.0,1420.79,549.85,Standard,5.0,2.7,True,GBP
ORD-101914,2024-04-10,CUST-01075,Consumer,North,Web,Technology,Copiers,7,178.1,0.0,1246.7,379.0,Second Class,3.0,3.7,True,GBP
ORD-104094,2025-07-10,CUST-00214,,Central,Web,Office Supplies,Binders,1,32.69,0.3,22.88,4.96,Second Class,5.0,3.8,False,GBP
ORD-103234,2024-02-17,CUST-01332,Corporate,North,Web,Furniture,Tables,6,392.53,0.2,1884.14,422.05,Second Class,3.0,4.5,False,GBP
ORD-103850,2025-05-23,CUST-00531,Consumer,East,Mobile App,Furniture,Tables,8,271.6,0.0,2172.8,630.11,Standard,4.0,4.6,False,GBP
ORD-104236,2024-10-24,CUST-00964,Corporate,West,Marketplace,Office Supplies,Binders,3,18.4,0.2,44.16,2.47,Standard,6.0,4.1,False,GBP
ORD-100749,2024-06-01,CUST-01394,,West,Web,Furniture,Bookcases,8,224.96,0.0,1799.68,644.29,Second Class,5.0,4.1,False,GBP
ORD-104659,2025-02-15,CUST-00230,Consumer,East,Mobile App,Furniture,Furnishings,3,172.72,0.1,466.34,145.5,First Class,1.0,2.5,False,GBP
ORD-101427,2024-02-29,CUST-01135,,Central,Web,Office Supplies,Binders,2,17.72,0.1,31.9,11.83,Same Day,2.0,3.3,False,GBP
ORD-103801,2024-11-04,CUST-01248,Consumer,East,Marketplace,Technology,Machines,6,666.67,0.2,3200.02,294.4,First Class,0.0,3.6,False,GBP
ORD-102100,2024-12-26,CUST-00363,,North,Mobile App,Office Supplies,Paper,2,11.98,0.0,23.96,7.62,Second Class,4.0,2.2,False,GBP
ORD-101387,2025-08-18,CUST-00379,Consumer,North,Marketplace,Furniture,Tables,4,389.57,0.1,1402.45,485.25,Second Class,3.0,4.3,False,GBP
ORD-101125,2025-04-13,CUST-00065,Consumer,Central,Marketplace,Technology,Accessories,5,639.02,0.15,2715.84,725.13,Second Class,4.0,5.0,False,GBP
ORD-104838,2024-01-30,CUST-00464,Corporate,West,Mobile App,Furniture,Furnishings,7,348.97,0.15,2076.37,651.98,Standard,6.0,5.0,False,GBP
ORD-101463,2025-04-03,CUST-00311,Home Office,Central,Mobile App,Furniture,Chairs,8,204.16,0.0,1633.28,354.42,First Class,3.0,4.4,False,GBP
ORD-100375,2025-02-17,CUST-00817,Home Office,West,Web,Technology,Accessories,1,221.73,0.3,155.21,20.49,Standard,8.0,4.1,False,GBP
ORD-102408,2025-11-20,CUST-00899,Consumer,West,Web,Technology,Phones,2,387.42,0.2,619.87,219.43,Second Class,2.0,3.5,False,GBP
ORD-101142,2025-11-28,CUST-00217,Home Office,East,Web,Office Supplies,Labels,1,26.69,0.3,18.68,1.77,Standard,8.0,3.5,True,GBP
ORD-102610,2024-04-16,CUST-00512,Consumer,North,Web,Technology,Phones,7,288.3,0.0,2018.1,873.84,First Class,0.0,3.8,False,GBP
ORD-102425,2024-07-15,CUST-00623,,Central,Phone,Furniture,Bookcases,6,172.67,0.2,828.82,191.46,Second Class,2.0,4.9,False,GBP
ORD-102645,2024-09-09,CUST-00401,,North,Mobile App,Office Supplies,Binders,4,33.61,0.0,134.44,52.3,Same Day,1.0,3.6,False,GBP
ORD-104152,2024-08-16,CUST-01101,Corporate,South,Web,Technology,Phones,3,688.48,0.15,1755.62,182.58,Same Day,3.0,2.8,False,GBP
ORD-102835,2025-11-24,CUST-00541,Consumer,South,Mobile App,Furniture,Chairs,7,229.25,0.1,1444.28,530.05,First Class,5.0,4.1,False,GBP
ORD-104784,2025-03-15,CUST-01152,Consumer,Central,Web,Office Supplies,Labels,5,28.35,0.0,141.75,39.55,First Class,4.0,,True,GBP
ORD-100935,2024-07-02,CUST-00822,Corporate,Central,Marketplace,Furniture,Bookcases,3,167.45,0.1,452.11,67.36,Standard,6.0,3.5,False,GBP
ORD-100964,2024-09-23,CUST-00306,Consumer,West,Mobile App,Furniture,Tables,5,264.4,0.4,793.2,132.46,Same Day,1.0,4.3,False,GBP
ORD-100862,2025-10-17,CUST-00527,Consumer,West,Web,Office Supplies,Labels,7,24.24,0.15,144.23,30.29,First Class,4.0,4.7,False,GBP
ORD-102521,2025-05-02,CUST-01194,Consumer,West,Mobile App,Office Supplies,Paper,6,26.57,0.4,95.65,12.43,Standard,7.0,3.9,False,GBP
ORD-103134,2025-08-25,CUST-00559,Consumer,Central,Mobile App,Office Supplies,Paper,1,19.28,0.2,15.42,3.28,Standard,6.0,3.6,False,GBP
ORD-102176,2024-02-01,CUST-00770,Home Office,West,Mobile App,Furniture,Furnishings,1,215.44,0.4,129.26,28.18,Standard,8.0,2.5,False,GBP
ORD-104546,2025-09-13,CUST-00818,Home Office,Central,Phone,Furniture,Furnishings,5,155.65,0.4,466.95,-1.4,Second Class,4.0,4.6,False,GBP
ORD-100270,2024-04-27,CUST-01046,Home Office,West,Web,Office Supplies,Storage,2,46.84,0.4,56.21,0.51,Second Class,4.0,4.8,False,GBP
ORD-100091,2025-12-20,CUST-01334,Consumer,West,Mobile App,Technology,Copiers,6,382.91,0.0,2297.46,824.79,First Class,3.0,2.9,False,GBP
ORD-104937,2024-10-12,CUST-00216,Consumer,Central,Web,Furniture,Furnishings,1,176.77,0.0,176.77,65.76,Same Day,1.0,2.8,False,GBP
ORD-100428,2024-09-01,CUST-00723,Home Office,East,Mobile App,Office Supplies,Paper,3,27.45,0.0,82.35,29.32,Standard,8.0,3.2,False,GBP
ORD-103502,2025-04-16,CUST-01329,Corporate,West,Mobile App,Technology,Copiers,2,444.01,0.0,888.02,276.17,First Class,4.0,4.2,False,GBP
ORD-104997,2024-12-14,CUST-00917,Corporate,South,Web,Furniture,Bookcases,6,670.39,0.0,4022.34,1214.75,Standard,7.0,4.0,False,GBP
ORD-100491,2025-04-19,CUST-00132,Consumer,South,Marketplace,Furniture,Tables,3,240.89,0.3,505.87,62.73,Same Day,1.0,2.7,False,GBP
ORD-101928,2024-09-15,CUST-00629,,Central,Marketplace,Technology,Phones,1,611.41,0.0,611.41,196.26,Standard,3.0,3.8,True,GBP
ORD-104048,2025-02-04,CUST-00517,Consumer,North,Mobile App,Office Supplies,Paper,5,21.12,0.0,105.6,44.56,First Class,1.0,5.0,False,GBP
ORD-104673,2025-10-28,CUST-01148,Corporate,Central,Web,Furniture,Tables,7,260.68,0.3,1277.33,328.27,Standard,5.0,1.7,False,GBP
ORD-101583,2024-07-23,CUST-00812,,South,Web,Furniture,Bookcases,3,238.11,0.0,714.33,307.88,First Class,3.0,5.0,False,GBP
ORD-104130,2024-08-05,CUST-00076,Corporate,East,Web,Furniture,Bookcases,4,172.31,0.0,689.24,253.64,Standard,5.0,2.7,False,GBP
ORD-103424,2025-03-29,CUST-00244,Corporate,West,Mobile App,Furniture,Chairs,5,184.12,0.3,644.42,169.48,Standard,3.0,4.2,False,GBP
ORD-101500,2025-11-14,CUST-00669,,Central,Web,Office Supplies,Binders,4,26.04,0.0,104.16,30.0,Second Class,3.0,3.7,False,GBP
ORD-101988,2024-12-21,CUST-00643,Consumer,East,Web,Furniture,Furnishings,7,73.03,0.0,511.21,209.08,Standard,5.0,3.6,False,GBP
ORD-101607,2024-01-07,CUST-00089,Home Office,East,Marketplace,Office Supplies,Art,8,28.45,0.0,227.6,82.16,Standard,6.0,3.7,False,GBP
ORD-100258,2024-06-24,CUST-00473,Consumer,Central,Marketplace,Office Supplies,Art,1,17.92,0.3,12.54,2.56,First Class,3.0,2.7,False,GBP
ORD-101764,2025-07-23,CUST-01040,Consumer,North,Mobile App,Furniture,Tables,7,774.29,0.0,5420.03,1414.63,First Class,2.0,4.7,False,GBP
ORD-104707,2025-11-09,CUST-00278,Consumer,East,Mobile App,Office Supplies,Art,4,9.3,0.3,26.04,6.09,First Class,4.0,4.4,False,GBP
ORD-100137,2025-01-02,CUST-00842,Consumer,West,Mobile App,Office Supplies,Binders,7,24.22,0.0,169.54,52.56,Standard,5.0,5.0,True,GBP
ORD-102689,2025-03-07,CUST-00366,,North,Web,Office Supplies,Binders,1,21.22,0.0,21.22,8.53,Second Class,3.0,3.8,False,GBP
ORD-103794,2025-09-23,CUST-00529,Consumer,East,Marketplace,Office Supplies,Labels,7,9.93,0.3,48.66,11.78,Second Class,1.0,4.3,False,GBP
ORD-104966,2025-03-21,CUST-01216,Home Office,North,Web,Furniture,Tables,6,352.01,0.1,1900.85,617.78,First Class,5.0,4.0,False,GBP
ORD-103041,2025-03-13,CUST-01357,Consumer,West,Mobile App,Technology,Machines,7,258.5,0.1,1628.55,369.68,First Class,2.0,4.6,False,GBP
ORD-104421,2025-02-21,CUST-00377,Corporate,South,Web,Office Supplies,Binders,8,11.77,0.0,94.16,40.49,First Class,2.0,4.4,False,GBP
ORD-104864,2025-07-09,CUST-01019,Consumer,South,Web,Office Supplies,Storage,1,44.11,0.2,35.29,5.43,First Class,3.0,2.4,False,GBP
ORD-100994,2025-07-23,CUST-00392,Consumer,East,Marketplace,Technology,Phones,2,361.78,0.0,723.56,270.61,Second Class,4.0,4.7,True,GBP
ORD-103126,2025-04-10,CUST-01325,Home Office,North,Phone,Technology,Accessories,2,426.7,0.2,682.72,142.01,Standard,8.0,3.5,False,GBP
ORD-104581,2025-09-24,CUST-01191,Corporate,South,Phone,Technology,Phones,7,467.04,0.2,2615.42,839.55,Standard,4.0,4.4,False,GBP
ORD-104609,2024-09-11,CUST-01036,,East,Mobile App,Technology,Machines,8,255.75,0.1,1841.4,497.18,Standard,5.0,4.8,False,GBP
ORD-103179,2025-06-13,CUST-00148,Corporate,West,Mobile App,Office Supplies,Labels,2,36.55,0.0,73.1,18.42,Standard,7.0,4.5,False,GBP
ORD-102479,2024-03-02,CUST-00584,Consumer,Central,Mobile App,Office Supplies,Art,2,58.96,0.4,70.75,5.73,Same Day,0.0,4.4,False,GBP
ORD-104329,2024-04-13,CUST-00310,Corporate,West,Web,Furniture,Tables,4,281.44,0.3,788.03,66.98,Second Class,5.0,4.2,False,GBP
ORD-104306,2025-05-15,CUST-00916,Home Office,North,Phone,Technology,Accessories,1,549.7,0.15,467.24,89.24,Standard,3.0,4.3,False,GBP
ORD-100866,2024-08-26,CUST-00171,,East,Marketplace,Furniture,Bookcases,3,207.11,0.15,528.13,138.37,Standard,5.0,5.0,False,GBP
ORD-102783,2024-07-12,CUST-01079,Corporate,South,Web,Furniture,Bookcases,6,514.82,0.3,2162.24,231.36,Standard,5.0,3.0,False,GBP
ORD-102795,2025-08-09,CUST-01101,Consumer,Central,Web,Furniture,Tables,7,157.47,0.2,881.83,257.49,Same Day,1.0,4.1,False,GBP
ORD-103876,2024-02-11,CUST-01163,Consumer,East,Mobile App,Furniture,Bookcases,8,227.9,0.0,1823.2,716.52,Second Class,3.0,3.8,False,GBP
ORD-102247,2024-12-07,CUST-01048,Consumer,East,Web,Technology,Copiers,3,246.01,0.3,516.62,89.38,Standard,8.0,4.2,False,GBP
ORD-101382,2025-04-27,CUST-00366,Corporate,Central,Web,Office Supplies,Storage,6,30.05,0.15,153.26,43.37,Standard,6.0,3.0,False,GBP
ORD-102690,2025-03-30,CUST-00241,Consumer,East,Mobile App,Furniture,Tables,2,330.4,0.0,660.8,220.71,Second Class,0.0,4.5,False,GBP
ORD-104334,2025-04-30,CUST-00439,Consumer,North,Web,Office Supplies,Binders,4,39.11,0.4,93.86,5.91,Standard,7.0,3.4,False,GBP
ORD-103017,2025-01-18,CUST-00809,Home Office,Central,Web,Technology,Machines,5,468.0,0.0,2340.0,898.56,First Class,4.0,3.5,False,GBP
ORD-100921,2024-05-14,CUST-01302,Corporate,West,Web,Office Supplies,Art,3,26.73,0.3,56.13,13.53,First Class,,4.2,False,GBP
ORD-101604,2025-05-26,CUST-00687,Corporate,West,Phone,Office Supplies,Storage,5,32.54,0.1,146.43,46.56,Same Day,2.0,3.8,False,GBP
ORD-104272,2025-04-22,CUST-00219,Consumer,North,Mobile App,Office Supplies,Labels,4,27.11,0.0,108.44,50.53,Second Class,4.0,4.4,False,GBP
ORD-103788,2024-10-15,CUST-01257,Consumer,East,Mobile App,Office Supplies,Paper,2,28.56,0.2,45.7,7.17,Second Class,4.0,,False,GBP
ORD-103568,2025-05-28,CUST-00685,Consumer,South,Mobile App,Office Supplies,Labels,1,75.28,0.0,75.28,32.9,Standard,6.0,3.8,False,GBP
ORD-104915,2024-03-14,CUST-00842,Corporate,West,Web,Technology,Copiers,6,216.76,0.3,910.39,109.25,Standard,5.0,3.1,False,GBP
ORD-104924,2024-04-09,CUST-00002,Home Office,North,Phone,Technology,Accessories,4,1186.23,0.4,2846.95,187.9,Standard,8.0,2.0,False,GBP
ORD-104760,2024-10-31,CUST-00995,Consumer,East,Marketplace,Office Supplies,Labels,6,20.25,0.15,103.28,12.39,Standard,6.0,,False,GBP
ORD-100278,2024-12-02,CUST-00342,,West,Web,Technology,Copiers,1,488.4,0.4,293.04,32.23,First Class,3.0,3.3,True,GBP
ORD-100213,2024-03-30,CUST-01395,Consumer,East,Web,Office Supplies,Labels,3,46.92,0.0,140.76,60.81,Standard,,4.0,False,GBP
ORD-101595,2025-01-02,CUST-00090,Corporate,East,Phone,Technology,Phones,4,1036.05,0.2,3315.36,719.43,Second Class,5.0,3.4,False,GBP
ORD-101724,2025-04-25,CUST-00164,Consumer,East,Web,Furniture,Bookcases,3,205.39,0.0,616.17,210.73,Standard,4.0,3.8,False,GBP
ORD-102607,2025-06-04,CUST-00872,,North,Mobile App,Technology,Copiers,1,402.4,0.2,321.92,56.01,First Class,2.0,3.7,False,GBP
ORD-103884,2024-12-05,CUST-01197,Consumer,South,Web,Furniture,Chairs,8,690.79,0.4,3315.79,523.89,First Class,5.0,2.1,True,GBP
ORD-102063,2025-08-28,CUST-00375,Consumer,West,Marketplace,Furniture,Tables,6,452.35,0.15,2306.98,645.95,Standard,5.0,3.9,False,GBP
ORD-104409,2025-04-14,CUST-00051,Corporate,South,Mobile App,Furniture,Chairs,8,128.14,0.2,820.1,296.88,Standard,6.0,2.9,False,GBP
ORD-100185,2024-04-17,CUST-01256,Consumer,North,Web,Furniture,Tables,3,89.16,0.0,267.48,50.82,Standard,6.0,3.8,False,GBP
ORD-103490,2024-01-19,CUST-00046,Corporate,West,Mobile App,Furniture,Tables,4,296.59,0.15,1008.41,334.79,Second Class,,4.2,False,GBP
ORD-104080,2024-01-31,CUST-00925,Corporate,East,Mobile App,Furniture,Bookcases,6,420.79,0.0,2524.74,1027.57,Standard,5.0,2.3,False,GBP
ORD-101082,2025-06-09,CUST-00483,Consumer,East,Web,Technology,Accessories,3,361.89,0.15,922.82,309.14,Standard,8.0,,False,GBP
ORD-100824,2024-05-12,CUST-00494,Corporate,Central,Mobile App,Office Supplies,Binders,1,25.36,0.3,17.75,5.29,Standard,6.0,3.9,False,GBP
ORD-101650,2024-10-04,CUST-00699,Corporate,East,Web,Office Supplies,Paper,7,13.21,0.3,64.73,11.46,First Class,4.0,2.6,True,GBP
ORD-103864,2024-04-12,CUST-00641,Consumer,South,Marketplace,Furniture,Bookcases,8,216.81,0.1,1561.03,87.42,Standard,7.0,2.8,False,GBP
ORD-102674,2024-03-07,CUST-00280,Consumer,Central,Mobile App,Office Supplies,Labels,8,15.32,0.15,104.18,20.11,First Class,3.0,3.6,False,GBP
ORD-104458,2025-05-28,CUST-01106,,East,Mobile App,Technology,Machines,6,613.1,0.1,3310.74,946.87,Standard,7.0,2.8,False,GBP
ORD-100563,2024-02-21,CUST-00824,Consumer,South,Web,Furniture,Furnishings,7,193.48,0.2,1083.49,313.13,First Class,3.0,3.6,False,GBP
ORD-102012,2024-01-26,CUST-00280,Corporate,West,Mobile App,Office Supplies,Binders,6,14.68,0.0,88.08,24.75,Standard,7.0,3.2,False,GBP
ORD-104181,2025-10-30,CUST-00702,Consumer,South,Mobile App,Furniture,Tables,5,314.48,0.0,1572.4,715.44,Standard,7.0,2.4,False,GBP
ORD-100230,2025-01-07,CUST-01054,Consumer,North,Web,Office Supplies,Labels,4,42.71,0.1,153.76,28.14,Standard,6.0,,True,GBP
ORD-101581,2025-03-09,CUST-01148,Corporate,North,Marketplace,Office Supplies,Paper,5,7.86,0.2,31.44,8.39,Same Day,1.0,3.6,False,GBP
ORD-100118,2025-10-30,CUST-01079,Home Office,North,Web,Office Supplies,Paper,3,13.92,0.15,35.5,10.22,Same Day,0.0,3.6,False,GBP
ORD-104855,2024-05-20,CUST-00482,Corporate,North,Web,Furniture,Furnishings,2,393.25,0.3,550.55,113.96,Same Day,1.0,3.6,False,GBP
ORD-102499,2025-03-05,CUST-00564,Consumer,South,Mobile App,Technology,Copiers,2,393.61,0.15,669.14,126.47,Standard,7.0,3.9,False,GBP
ORD-102049,2025-01-27,CUST-00065,Consumer,South,Mobile App,Furniture,Tables,4,405.57,0.0,1622.28,546.71,Standard,4.0,4.0,False,GBP
ORD-104582,2024-02-13,CUST-00304,,Central,Marketplace,Office Supplies,Binders,1,66.69,0.0,66.69,20.07,Standard,3.0,4.2,False,GBP
ORD-100521,2025-08-11,CUST-00926,Corporate,North,Mobile App,Office Supplies,Labels,1,21.74,0.0,21.74,6.13,Second Class,4.0,5.0,False,GBP
ORD-101842,2024-06-04,CUST-00132,Consumer,West,Mobile App,Office Supplies,Art,6,11.86,0.15,60.49,11.07,Second Class,4.0,4.7,False,GBP
ORD-100277,2025-03-09,CUST-00525,Consumer,South,Mobile App,Office Supplies,Storage,4,44.14,0.0,176.56,60.21,First Class,7.0,3.7,False,GBP
ORD-103878,2024-06-16,CUST-00170,Consumer,North,Web,Furniture,Furnishings,1,389.8,0.1,350.82,89.46,Standard,4.0,4.3,False,GBP
ORD-100294,2025-06-01,CUST-00778,Consumer,South,Mobile App,Office Supplies,Paper,2,27.27,0.0,54.54,20.67,First Class,,,False,GBP
ORD-103498,2024-11-14,CUST-00140,Consumer,East,Mobile App,Technology,Phones,4,304.75,0.0,1219.0,440.06,Standard,8.0,2.4,False,GBP
ORD-102998,2024-11-14,CUST-00923,Corporate,North,Web,Office Supplies,Storage,7,45.14,0.1,284.38,81.05,Same Day,2.0,3.8,False,GBP
